94489280599,LOCAL,Project.py:<module>._save:__exit__,__exit__,10,,<empty>,35,__exit__,,,8,,ANY
94489280600,LOCAL,Project.py:<module>.init_data:CENTERS_FILE,CENTERS_FILE,27,,<empty>,40,CENTERS_FILE,,,1,,__builtin.str
94489280601,LOCAL,Project.py:<module>.init_data:os,os,12,,<empty>,40,os,,,2,,os.py:<module>
94489280602,LOCAL,,tmp11,12,,<empty>,40,tmp11,,,3,,os.py:<module>.<member>(path)
94489280603,LOCAL,,tmp12,13,,<empty>,42,tmp12,,,4,,__builtin.dict
94489280604,LOCAL,,tmp13,13,,<empty>,43,tmp13,,,5,,__builtin.dict
94489280605,LOCAL,,default_centers,9,,<empty>,41,default_centers,,,6,,__builtin.list
94489280606,LOCAL,Project.py:<module>.init_data:_save,_save,9,,<empty>,45,_save,,,7,,ANY
94489280607,LOCAL,Project.py:<module>.init_data:USERS_FILE,USERS_FILE,19,,<empty>,47,USERS_FILE,,,8,,__builtin.str
94489280608,LOCAL,Project.py:<module>.init_data:_load,_load,13,,<empty>,47,_load,,,9,,ANY
94489280609,LOCAL,,users,5,,<empty>,47,users,,,10,,json.py:<module>.load.<returnValue>
94489280610,LOCAL,Project.py:<module>.init_data:any,any,12,,<empty>,48,any,,,11,,ANY
94489280611,LOCAL,,tmp16,22,,<empty>,49,tmp16,,,12,,os.py:<module>.urandom.<returnValue>
94489280612,LOCAL,,admin_salt,9,,<empty>,49,admin_salt,,,13,,os.py:<module>.urandom.<returnValue>.hex
94489280613,LOCAL,,tmp17,22,,<empty>,50,tmp17,,,14,,__builtin.dict
94489280614,LOCAL,Project.py:<module>.init_data:_hash,_hash,25,,<empty>,54,_hash,,,15,,ANY
94489280615,LOCAL,,admin_user,9,,<empty>,50,admin_user,,,16,,__builtin.dict
94489280616,LOCAL,Project.py:<module>.init_data:RESERVATIONS_FILE,RESERVATIONS_FILE,27,,<empty>,63,RESERVATIONS_FILE,,,17,,__builtin.str
94489280617,LOCAL,,tmp18,12,,<empty>,63,tmp18,,,18,,os.py:<module>.<member>(path)
94489280618,LOCAL,Project.py:<module>._ask:input,input,17,,<empty>,71,input,,,1,,ANY
94489280619,LOCAL,,tmp19,17,,<empty>,71,tmp19,,,2,,__builtin.input.<returnValue>
94489280620,LOCAL,,value,9,,<empty>,71,value,,,3,,__builtin.input.<returnValue>.strip
94489280621,LOCAL,Project.py:<module>._ask:print,print,13,,<empty>,73,print,,,4,,ANY
94489280622,LOCAL,Project.py:<module>._ask_int:input,input,15,,<empty>,83,input,,,1,,ANY
94489280623,LOCAL,,tmp20,15,,<empty>,83,tmp20,,,2,,__builtin.input.<returnValue>
94489280624,LOCAL,,raw,9,,<empty>,83,raw,,,3,,__builtin.input.<returnValue>.strip
94489280625,LOCAL,Project.py:<module>._ask_int:int,int,20,,<empty>,85,int,,,4,,ANY
94489280626,LOCAL,Project.py:<module>._ask_int:print,print,9,,<empty>,86,print,,,5,,ANY
94489280627,LOCAL,Project.py:<module>._ask_date:input,input,15,,<empty>,91,input,,,1,,ANY
94489280628,LOCAL,,tmp21,15,,<empty>,91,tmp21,,,2,,__builtin.input.<returnValue>
94489280629,LOCAL,,raw,9,,<empty>,91,raw,,,3,,__builtin.input.<returnValue>.strip
94489280630,LOCAL,Project.py:<module>._ask_date:datetime,datetime,13,,<empty>,93,datetime,,,4,,datetime.py:<module>
94489280631,LOCAL,,tmp22,13,,<empty>,93,tmp22,,,5,,datetime.py:<module>.<member>(date)
94489280632,LOCAL,Project.py:<module>._confirm:input,input,12,,<empty>,100,input,,,1,,ANY
94489280633,LOCAL,,tmp24,12,,<empty>,100,tmp24,,,2,,__builtin.input.<returnValue>
94489280634,LOCAL,,tmp23,12,,<empty>,100,tmp23,,,3,,__builtin.input.<returnValue>.strip
94489280635,LOCAL,,tmp26,28,,<empty>,103,tmp26,,,1,,ANY
94489280636,LOCAL,Project.py:<module>._hash:hashlib,hashlib,12,,<empty>,103,hashlib,,,2,,hashlib.py:<module>
94489280637,LOCAL,,tmp25,12,,<empty>,103,tmp25,,,3,,hashlib.py:<module>.sha256.<returnValue>
94489280638,LOCAL,Project.py:<module>._valid_email:re,re,17,,<empty>,108,re,,,1,,re.py:<module>
94489280639,LOCAL,Project.py:<module>._valid_email:bool,bool,12,,<empty>,108,bool,,,2,,ANY
94489280640,LOCAL,Project.py:<module>._valid_phone:re,re,17,,<empty>,111,re,,,1,,re.py:<module>
94489280641,LOCAL,Project.py:<module>._valid_phone:bool,bool,12,,<empty>,111,bool,,,2,,ANY
94489280642,LOCAL,Project.py:<module>._valid_national_id:re,re,17,,<empty>,114,re,,,1,,re.py:<module>
94489280643,LOCAL,Project.py:<module>._valid_national_id:bool,bool,12,,<empty>,114,bool,,,2,,ANY
94489280644,LOCAL,Project.py:<module>.register_user:print,print,5,,<empty>,120,print,,,3,,ANY
94489280645,LOCAL,Project.py:<module>.register_user:_ask,_ask,19,,<empty>,121,_ask,,,4,,ANY
94489280646,LOCAL,,name,5,,<empty>,121,name,,,5,,__builtin.input.<returnValue>.strip
94489280647,LOCAL,Project.py:<module>.register_user:_valid_email,_valid_email,41,,<empty>,122,_valid_email,,,6,,ANY
94489280648,LOCAL,,email,5,,<empty>,122,email,,,7,,__builtin.input.<returnValue>.strip
94489280649,LOCAL,Project.py:<module>.register_user:_valid_phone,_valid_phone,41,,<empty>,123,_valid_phone,,,8,,ANY
94489280650,LOCAL,,phone,5,,<empty>,123,phone,,,9,,__builtin.input.<returnValue>.strip
94489280651,LOCAL,Project.py:<module>.register_user:_valid_national_id,_valid_national_id,41,,<empty>,124,_valid_national_id,,,10,,ANY
94489280652,LOCAL,,national_id,5,,<empty>,124,national_id,,,11,,__builtin.input.<returnValue>.strip
94489280653,LOCAL,,password,5,__builtin.input.<returnValue>.strip;__builtin.input.<returnValue>,<empty>,125,password,,,12,,ANY
94489280654,LOCAL,Project.py:<module>.register_user:USERS_FILE,USERS_FILE,19,,<empty>,128,USERS_FILE,,,13,,__builtin.str
94489280655,LOCAL,Project.py:<module>.register_user:_load,_load,13,,<empty>,128,_load,,,14,,ANY
94489280656,LOCAL,,users,5,,<empty>,128,users,,,15,,json.py:<module>.load.<returnValue>
94489280657,LOCAL,Project.py:<module>.register_user:any,any,8,,<empty>,131,any,,,16,,ANY
94489280658,LOCAL,Project.py:<module>.register_user:max,max,15,,<empty>,135,max,,,17,,ANY
94489280659,LOCAL,,user_id,5,,<empty>,135,user_id,,,18,,__builtin.int<meta>.<returnValue>
94489280660,LOCAL,Project.py:<module>.register_user:os,os,15,,<empty>,136,os,,,19,,os.py:<module>
94489280661,LOCAL,,tmp31,15,,<empty>,136,tmp31,,,20,,os.py:<module>.urandom.<returnValue>
94489280662,LOCAL,,salt,5,os.py:<module>.urandom.<returnValue>.hex;__builtin.next.<returnValue>.get.<returnValue>;json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>.get.<returnValue>,<empty>,136,salt,,,21,,ANY
94489280663,LOCAL,,tmp32,18,,<empty>,137,tmp32,,,22,,__builtin.dict
94489280664,LOCAL,Project.py:<module>.register_user:_hash,_hash,24,,<empty>,141,_hash,,,23,,ANY
94489280665,LOCAL,Project.py:<module>.register_user:_save,_save,5,,<empty>,146,_save,,,24,,ANY
94489280666,LOCAL,Project.py:<module>.login_admin:print,print,5,,<empty>,152,print,,,1,,ANY
94489280667,LOCAL,Project.py:<module>.login_admin:input,input,20,,<empty>,154,input,,,2,,ANY
94489280668,LOCAL,,password,9,__builtin.input.<returnValue>.strip;__builtin.input.<returnValue>,<empty>,154,password,,,3,,ANY
94489280669,LOCAL,Project.py:<module>.login_admin:USERS_FILE,USERS_FILE,26,,<empty>,155,USERS_FILE,,,4,,__builtin.str
94489280670,LOCAL,Project.py:<module>.login_admin:_load,_load,20,,<empty>,155,_load,,,5,,ANY
94489280671,LOCAL,,users,9,,<empty>,155,users,,,6,,json.py:<module>.load.<returnValue>
94489280672,LOCAL,Project.py:<module>.login_admin:next,next,20,,<empty>,156,next,,,7,,ANY
94489280673,LOCAL,,admin,9,,<empty>,156,admin,,,8,,__builtin.next.<returnValue>
94489280674,LOCAL,,salt,13,os.py:<module>.urandom.<returnValue>.hex;__builtin.next.<returnValue>.get.<returnValue>;json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>.get.<returnValue>,<empty>,158,salt,,,9,,ANY
94489280675,LOCAL,Project.py:<module>.login_admin:_hash,_hash,37,,<empty>,159,_hash,,,10,,ANY
94489280676,LOCAL,Project.py:<module>.login_admin:attempt,attempt,35,__builtin.range.<returnValue>.__iter__.__next__.<returnValue>;__builtin.range<meta>.<returnValue>.__iter__.__next__.<returnValue>,<empty>,162,attempt,,,11,,ANY
94489280677,LOCAL,,attempt,35,__builtin.range.<returnValue>.__iter__.__next__.<returnValue>;__builtin.range<meta>.<returnValue>.__iter__.__next__.<returnValue>,<empty>,162,attempt,,,100,,ANY
94489280678,LOCAL,Project.py:<module>.login_admin:MAX_LOGIN_ATTEMPTS,MAX_LOGIN_ATTEMPTS,45,,<empty>,162,MAX_LOGIN_ATTEMPTS,,,12,,__builtin.int
94489280679,LOCAL,Project.py:<module>.login_admin:range,range,20,,<empty>,153,range,,,13,,ANY
94489280680,LOCAL,,tmp36,5,__builtin.range.<returnValue>;__builtin.range<meta>.<returnValue>,<empty>,153,tmp36,,,14,,ANY
94489280681,LOCAL,,tmp35,5,__builtin.range.<returnValue>.__iter__;__builtin.range<meta>.<returnValue>.__iter__,<empty>,153,tmp35,,,15,,ANY
94489280682,LOCAL,Project.py:<module>.login_user:print,print,5,,<empty>,169,print,,,1,,ANY
94489280683,LOCAL,Project.py:<module>.login_user:input,input,20,,<empty>,171,input,,,2,,ANY
94489280684,LOCAL,,tmp37,20,,<empty>,171,tmp37,,,3,,__builtin.input.<returnValue>
94489280685,LOCAL,,email,9,,<empty>,171,email,,,4,,__builtin.input.<returnValue>.strip
94489280686,LOCAL,,password,9,__builtin.input.<returnValue>.strip;__builtin.input.<returnValue>,<empty>,172,password,,,5,,ANY
94489280687,LOCAL,Project.py:<module>.login_user:USERS_FILE,USERS_FILE,26,,<empty>,173,USERS_FILE,,,6,,__builtin.str
94489280688,LOCAL,Project.py:<module>.login_user:_load,_load,20,,<empty>,173,_load,,,7,,ANY
94489280689,LOCAL,,users,9,,<empty>,173,users,,,8,,json.py:<module>.load.<returnValue>
94489280690,LOCAL,Project.py:<module>.login_user:user,user,20,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;Project.py:<module>._load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;Project.py:<module>.login_user.<returnValue>,<empty>,176,user,,,9,,ANY
94489280691,LOCAL,,user,20,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;Project.py:<module>._load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;Project.py:<module>.login_user.<returnValue>,<empty>,176,user,,,101,,ANY
94489280692,LOCAL,,salt,17,os.py:<module>.urandom.<returnValue>.hex;__builtin.next.<returnValue>.get.<returnValue>;json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>.get.<returnValue>,<empty>,177,salt,,,10,,ANY
94489280693,LOCAL,Project.py:<module>.login_user:_hash,_hash,40,,<empty>,178,_hash,,,11,,ANY
94489280694,LOCAL,,tmp38,9,,<empty>,174,tmp38,,,12,,json.py:<module>.load.<returnValue>.__iter__.<returnValue>
94489280695,LOCAL,Project.py:<module>.login_user:attempt,attempt,44,__builtin.range.<returnValue>.__iter__.__next__.<returnValue>;__builtin.range<meta>.<returnValue>.__iter__.__next__.<returnValue>,<empty>,181,attempt,,,13,,ANY
94489280696,LOCAL,Project.py:<module>.login_user:MAX_LOGIN_ATTEMPTS,MAX_LOGIN_ATTEMPTS,54,,<empty>,181,MAX_LOGIN_ATTEMPTS,,,14,,__builtin.int
94489280697,LOCAL,Project.py:<module>.login_user:range,range,20,,<empty>,170,range,,,15,,ANY
94489280698,LOCAL,,tmp40,5,__builtin.range.<returnValue>;__builtin.range<meta>.<returnValue>,<empty>,170,tmp40,,,16,,ANY
94489280699,LOCAL,,tmp39,5,__builtin.range.<returnValue>.__iter__;__builtin.range<meta>.<returnValue>.__iter__,<empty>,170,tmp39,,,17,,ANY
94489280700,LOCAL,Project.py:<module>.add_or_remove_center:print,print,5,,<empty>,189,print,,,1,,ANY
94489280701,LOCAL,Project.py:<module>.add_or_remove_center:input,input,14,,<empty>,192,input,,,2,,ANY
94489280702,LOCAL,,choice,5,__builtin.input.<returnValue>;__builtin.input.<returnValue>.strip,<empty>,192,choice,,,3,,ANY
94489280703,LOCAL,Project.py:<module>.add_or_remove_center:_ask,_ask,20,,<empty>,195,_ask,,,4,,ANY
94489280704,LOCAL,,name,9,,<empty>,195,name,,,5,,__builtin.input.<returnValue>.strip
94489280705,LOCAL,,address,9,,<empty>,196,address,,,6,,__builtin.input.<returnValue>.strip
94489280706,LOCAL,,vaccines,9,,<empty>,197,vaccines,,,7,,__builtin.list
94489280707,LOCAL,Project.py:<module>.add_or_remove_center:CENTERS_FILE,CENTERS_FILE,25,,<empty>,203,CENTERS_FILE,,,8,,__builtin.str
94489280708,LOCAL,Project.py:<module>.add_or_remove_center:_load,_load,19,,<empty>,203,_load,,,9,,ANY
94489280709,LOCAL,,centers,9,,<empty>,203,centers,,,10,,json.py:<module>.load.<returnValue>
94489280710,LOCAL,Project.py:<module>.add_or_remove_center:max,max,19,,<empty>,204,max,,,11,,ANY
94489280711,LOCAL,,new_id,9,,<empty>,204,new_id,,,12,,ANY
94489280712,LOCAL,,tmp47,24,,<empty>,205,tmp47,,,13,,__builtin.dict
94489280713,LOCAL,Project.py:<module>.add_or_remove_center:_save,_save,9,,<empty>,207,_save,,,14,,ANY
94489280714,LOCAL,Project.py:<module>.add_or_remove_center:_ask_int,_ask_int,21,,<empty>,215,_ask_int,,,15,,ANY
94489280715,LOCAL,,center_id,9,,<empty>,215,center_id,,,16,,__builtin.int<meta>.<returnValue>
94489280716,LOCAL,Project.py:<module>.add_or_remove_center:next,next,21,,<empty>,216,next,,,17,,ANY
94489280717,LOCAL,,target,9,,<empty>,216,target,,,18,,__builtin.next.<returnValue>
94489280718,LOCAL,Project.py:<module>.add_or_remove_center:RESERVATIONS_FILE,RESERVATIONS_FILE,30,,<empty>,222,RESERVATIONS_FILE,,,19,,__builtin.str
94489280719,LOCAL,,reservations,9,,<empty>,222,reservations,,,20,,json.py:<module>.load.<returnValue>
94489280720,LOCAL,Project.py:<module>.add_or_remove_center:any,any,12,,<empty>,223,any,,,21,,ANY
94489280721,LOCAL,Project.py:<module>.add_or_remove_center:_confirm,_confirm,16,,<empty>,227,_confirm,,,22,,ANY
94489280722,LOCAL,Project.py:<module>.search_center_by_name:input,input,15,,<empty>,241,input,,,1,,ANY
94489280723,LOCAL,,tmp55,15,,<empty>,241,tmp55,,,2,,__builtin.input.<returnValue>
94489280724,LOCAL,,tmp54,15,,<empty>,241,tmp54,,,3,,__builtin.input.<returnValue>.strip
94489280725,LOCAL,,query,5,,<empty>,241,query,,,4,,__builtin.input.<returnValue>.strip.lower
94489280726,LOCAL,Project.py:<module>.search_center_by_name:CENTERS_FILE,CENTERS_FILE,21,,<empty>,242,CENTERS_FILE,,,5,,__builtin.str
94489280727,LOCAL,Project.py:<module>.search_center_by_name:_load,_load,15,,<empty>,242,_load,,,6,,ANY
94489280728,LOCAL,,centers,5,,<empty>,242,centers,,,7,,json.py:<module>.load.<returnValue>
94489280729,LOCAL,,found,5,,<empty>,243,found,,,8,,__builtin.list
94489280730,LOCAL,Project.py:<module>.search_center_by_name:len,len,26,,<empty>,246,len,,,9,,ANY
94489280731,LOCAL,Project.py:<module>.search_center_by_name:print,print,9,,<empty>,246,print,,,10,,ANY
94489280732,LOCAL,Project.py:<module>.search_center_by_name:c,c,34,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;__builtin.list.__iter__.<returnValue>.__next__.<returnValue>,<empty>,248,c,,,11,,ANY
94489280733,LOCAL,,c,34,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>;__builtin.list.__iter__.<returnValue>.__next__.<returnValue>,<empty>,248,c,,,102,,ANY
94489280734,LOCAL,,tmp59,32,,<empty>,251,tmp59,,,12,,__builtin.str
94489280735,LOCAL,,tmp60,9,,<empty>,247,tmp60,,,13,,__builtin.list.__iter__.<returnValue>
94489280736,LOCAL,Project.py:<module>.list_users_and_reservations:USERS_FILE,USERS_FILE,26,,<empty>,259,USERS_FILE,,,1,,__builtin.str
94489280737,LOCAL,Project.py:<module>.list_users_and_reservations:_load,_load,20,,<empty>,259,_load,,,2,,ANY
94489280738,LOCAL,,users,5,,<empty>,259,users,,,3,,json.py:<module>.load.<returnValue>
94489280739,LOCAL,Project.py:<module>.list_users_and_reservations:RESERVATIONS_FILE,RESERVATIONS_FILE,26,,<empty>,260,RESERVATIONS_FILE,,,4,,__builtin.str
94489280740,LOCAL,,reservations,5,,<empty>,260,reservations,,,5,,json.py:<module>.load.<returnValue>
94489280741,LOCAL,Project.py:<module>.list_users_and_reservations:CENTERS_FILE,CENTERS_FILE,26,,<empty>,261,CENTERS_FILE,,,6,,__builtin.str
94489280742,LOCAL,,centers,5,,<empty>,261,centers,,,7,,json.py:<module>.load.<returnValue>
94489280743,LOCAL,Project.py:<module>.list_users_and_reservations:print,print,9,,<empty>,264,print,,,8,,ANY
94489280744,LOCAL,,center_map,5,,<empty>,267,center_map,,,9,,__builtin.dict
94489280745,LOCAL,Project.py:<module>.list_users_and_reservations:u,u,22,,<empty>,271,u,,,10,,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>
94489280746,LOCAL,,u,22,,<empty>,271,u,,,103,,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>
94489280747,LOCAL,Project.py:<module>.list_users_and_reservations:next,next,15,,<empty>,274,next,,,11,,ANY
94489280748,LOCAL,,res,9,,<empty>,274,res,,,12,,__builtin.next.<returnValue>
94489280749,LOCAL,,center_name,13,__builtin.dict.get.<returnValue>;__builtin.next.<returnValue>,<empty>,276,center_name,,,13,,ANY
94489280750,LOCAL,,date_str,13,,<empty>,277,date_str,,,14,,ANY
94489280751,LOCAL,,tmp65,5,,<empty>,270,tmp65,,,15,,json.py:<module>.load.<returnValue>.__iter__.<returnValue>
