30064771177,124554051587,REACHING_DEF,"tmp13[""name""]"
30064771178,124554051587,REACHING_DEF,"tmp13[""name""] = ""Center B"""
30064771179,30064771180,REACHING_DEF,"tmp13[""address""]"
30064771179,25769803796,REACHING_DEF,"tmp13[""address""]"
30064771179,68719476842,REACHING_DEF,"tmp13[""address""]"
30064771179,124554051587,REACHING_DEF,"tmp13[""address""]"
30064771180,124554051587,REACHING_DEF,"tmp13[""address""] = ""456 Second Avenue, Alexandria"""
30064771181,25769803796,REACHING_DEF,"tmp13[""vaccines""]"
30064771181,30064771183,REACHING_DEF,"tmp13[""vaccines""]"
30064771181,124554051587,REACHING_DEF,"tmp13[""vaccines""]"
30064771182,30064771181,REACHING_DEF,"[""AstraZeneca"", ""Johnson & Johnson""]"
30064771182,30064771183,REACHING_DEF,"[""AstraZeneca"", ""Johnson & Johnson""]"
30064771182,124554051587,REACHING_DEF,"[""AstraZeneca"", ""Johnson & Johnson""]"
30064771183,124554051587,REACHING_DEF,"tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]"
30064771184,68719476844,REACHING_DEF,"[tmp12 = {}
tmp12[""id""] = 1
tmp12[""name""] = ""Center A""
tmp12[""address""] = ""123 Main Street, Cairo""
tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]
tmp12, tmp13 = {}
tmp13[""id""] = 2
tmp13[""name""] = ""Center B""
tmp13[""address""] = ""456 Second Avenue, Alexandria""
tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]
tmp13]"
